source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL12625842M,Fièvre afteuse,,Alexis Clairmont,1,9782845470330,2001,H&O éditions,Fiction,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL19758100M,Le sens de la vie,,Alfred Adler,1,,1963,Payot,,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL17939113M,"Historiens, poëtes et romanciers.",,Alfred Auguste Cuvillier-Fleury,1,,1863,M. Lévy,,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL13519549M,Un touriste au Caucase,"Volga, Caspienne, Caucase.",Alfred Koechlin-Schwartz,1,,1881,J. Hetzel,Voyage,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL26455028M,Le Monde du comique et du rire,,Alfred Michiels,1,,1886,Calmann-Lévy,,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL8864061M,Aventures d'idées,,Alfred North Whitehead,1,9782204046459,1993,Le Cerf,Histoire | Philosophie | Sciences sociales,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL12632359M,Richard Serra-Jalons,,Alfred Paquement,1,9782858507375,1993,"Centre Georges Pompidou Service Commercial,France",,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL25546657M,Collected Papers V. Phenomenology and the Social Sciences,,Alfred Schütz,1,9789400715141,2011,Springer Science+Business Media B.V.,Philosophie | Sciences sociales,0,REPLACE,Édition manifestement étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.
/books/OL23539943M,Étude sur Georges Michel,,Alfred Sensier,1,,1873,A. Lemerre,Biographie,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL21756140M,Sémiotique et sciences sociales.,,Algirdas Julien Greimas,1,9782020043649,1976,Seuil,,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL291816M,"Maroc, les élites du royaume",essai sur l'organisation du pouvoir au Maroc,Ali Benhaddou,1,9782738453471,1997,Harmattan,Politique,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL37931521M,Heartstopper 1,,Alice Oseman,1,9782017160212,2022,HACHETTE ROMANS,,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL61246710M,Fun Home,,Alison Bechdel,1,9782757839836,2014,Denoel Graphic,BD et romans graphiques | Biographie | Fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL8985779M,La vérité sur Lorin Jones,,Alison Lurie | Alison Lurie | Sophie Mayoux,3,9782869304123,1990,Rivages,Fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL12646231M,"Tiens-Toi Bien, Mathieu",,Allan Morgan,1,9782890213166,1998,La Courte Echelle,Fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL12658290M,"Au gré du Yukon, 80 jours de canoë",,Allano Joel,1,9782950799227,2000,Transboréal,Voyage,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL6970884M,Histoire des sciences et des savants depuis deux siècles,précédée et suivie d'autres études sur des sujets scientifiques en particulier sur l'hérédité et la sélection dans l'espèce humaine,Alphonse de Candolle,1,,1885,H. Georg,Histoire | Sciences,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL15228580M,"Histoire des sciences et des savants depuis deux siècles, d'après l'opinion des principales académies ou sociétés scientifiques",,Alphonse de Candolle,1,9782213019697,1987,Fayard,Histoire | Sciences,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL20611240M,J.-J. Rousseau: son faux contrat social et le vrai contrat social,,Alphonse de Lamartine,1,,1866,M. Lévy Frères,Politique,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL12634505M,Journal d'un séminariste en Algérie (1960-1962),,Alphonse Georger,1,9782863350829,2003,Cana,Histoire,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL19824168M,Le rôle de la génération charnière ouest-africaine,indépendance et développement,Amadou Booker Washington Sadji,1,9782296004573,2006,L'Harmattan,Politique | Éducation,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
/books/OL8839851M,Mon nom est Rouge,,Amankeldī Qūrmet | Orhan Pamuk,2,9782070428175,2006,Gallimard,Arts | Fiction | Histoire,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL10909814M,2000 AAA French/English Atlas,,American Automobile Association,1,9780762511389,1999,Universal Map Enterprises,,0,REVIEW,"Notice plausible mais langue exacte, caractère bilingue, encodage ou qualité éditoriale reste à confirmer."
/books/OL12654448M,Rien ne manque,,Ammar Khodja/Soumya,1,9782912162236,2002,Le Reflet,Fiction,0,KEEP_CORE,"Ouvrage francophone cohérent ; titre, édition et métadonnées compatibles avec le corpus FR."
