source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL19296675M,Marcel Trahan: En quête de justice et de fraternité,,Rene Joyal,1,9782894484074,,Septentrion,Biographie,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL14019073M,Le role des sciences dans l'education.,,Rene Paucot,1,,1920,A. Colin,Sciences,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12633222M,"L'Unesco oubliée, la Société des Nations et la coopération intellectuelle",,Renoliet,1,9782859443849,2000,Publications Sorbonne,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL6554813M,Nord-sud: Amérique--Angleterre--Corse--Spitzberg.,,René Bazin,1,,1913,Calmann-Lévy,Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23447336M,Notes d'un amateur de couleurs,,René Bazin,1,,1920,Calmann-Lévy,Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23332432M,Sicile,croquis italiens.,René Bazin,1,,1893,Calmann-Lévy,Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12652886M,Les plus belles affiches du cinéma français des années 50,,René Chateau,1,9782910411008,1999,Editions de l'amateur,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23349713M,Impressions du Canada,,René Doumic,1,9780665062391,1898,Sine nomine,Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12636705M,Le document fondateur du Judaïsme français,Les décisions doctrinales du Grand Sanhedrin 1806-1807,René Gutman,1,9782868201683,2001,Presses Universitaires de Strasbourg - PUS,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL19254583M,Memorbuch,,René Gutman,1,9782716505505,2005,la Nuée bleue,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL5060665M,Les sciences sociales dans l'Encyclopédie,,René Hubert,1,9780405065484,1975,Arno Press,Sciences sociales,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23394567M,Écrits complets,,René Magritte,1,9782081224629,2009,Flammarion,Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL28318213M,Le Meilleur des Pieds Nickelés - Tome 01,,René Pellos,1,9782749300511,2002,VENTS D'OUEST,BD et romans graphiques,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL247119M,Philosophie des sciences sociales,,René Worms,1,,1913,"M. Giard & E. Brière, 1913-1920.",Sciences sociales,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL4785514M,Les français fictifs,le rapport des styles littéraires au français national,Renée Balibar,1,9782010004582,1974,Hachette,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12630684M,"Panoramiques, numéro 42. L'orthographe c'est ma faute !",,Renée Honvault,1,9782854809305,2000,Revue Panoramiques,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL27204467M,L'Arabe du futur,,Riad Sattouf,1,9782370730145,2014,Allary Éditions,BD et romans graphiques | Biographie | Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL27231802M,"L'Arabe du futur, tome 3",Une jeunesse au Moyen-Orient (1985-1987),Riad Sattouf,1,9782370730947,2016,Allary Éditions,Biographie,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
