source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL18564827M,Loin de Médine,filles d'Ismaël : roman,"Djebar, Assia",1,9782253136729,1995,Albin Michel,Fiction | Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL2477553M,Ombre sultane,roman,"Djebar, Assia",1,,1987,J.-C. Lattès,Fiction,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL907377M,Vaste est la prison,roman,"Djebar, Assia",1,9782226077219,1995,A. Michel,Fiction | Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12638040M,Une campagne au Tonkin,,Docteur Hocquard,1,9782869594739,2000,Arléa,Histoire | Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL25562544M,Bonjour les indes,,Dodo,1,9782731613780,1999,Humanoi des associe s,Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12624597M,Antoine Pevsner - Dans Les Collections Du Mnam,,Doina Lemny,1,9782844260956,2001,"Centre Georges Pompidou Service Commercial,France",Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12632695M,Le Dictionnaire du Père Lachaise,,Domenico Gabrielli,1,9782859173463,2002,L'Amateur,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL20246242M,Augustin,l'expérience du verbe,Dominique Doucet,1,9782711617210,2004,J. Vrin,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL19817780M,Mes ateliers de grammaire,"français, première année du secondaire",Dominique Fortier,1,9782761713443,1996,CEC,Jeunesse,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL26723372M,Faire semblant c'est mentir,,Dominique Goblet,1,9782844142337,2007,L'Association,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL47315425M,Les enfants de Mars,,Dominique Haas | Gregory Benford,2,9782266174992,2011,POCKET,Fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL1950029M,L' ombre de cette pensée,Heidegger et la question politique,Dominique Janicaud,1,9782905614353,1990,J. Millon,Histoire | Philosophie | Politique,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL2637962M,La puissance du rationnel,,Dominique Janicaud,1,9782070703432,1985,Gallimard,Philosophie | Sciences | Technologie,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12623837M,Où vas-tu Irlande ?,,Dominique Le Meur,1,9782843460418,1998,Breizh,Fiction | Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12635686M,Le temps exposé,Le Cinéma de la salle au musée,Dominique Païni,1,9782866423230,2002,Cahiers du Cinema,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12629893M,Momus philosophe,Recherches sur une figure littéraire du XVIIIe siècle,Dominique Quéro,1,9782852034150,1995,Honore Champion,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12395223M,Comme une fleur,,Donald E. Westlake,1,9782070498932,1999,Gallimard,Fiction | Policier et mystère,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL32134614M,Pour une question de peau,,Donald E. Westlake,1,9782869310407,1989,Minerve,Fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL14319100M,L' ide al e thique de la royaute en France au Moyen Age,d'apre s quelques moralistes de ce temps.,Dora M. Bell,1,,1962,E. Droz,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL19583725M,L' enfance abandonnée et délinquante dans la Russie soviétique,1917-1937,Dorena Caroli,1,9782747571975,2004,L'Harmattan,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL18275907M,Ecoute le danger.,,Dorothy Eden,1,,1966,Presses de la Cite,Policier et mystère | Thriller,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL21029811M,La fille du millionaire,roman,Dorothy Eden,1,,1975,Presses de la cité,,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL15233601M,La Maison du dragon,roman,Dorothy Eden,1,9782258000292,1976,Presses de la Cité,Fiction | Histoire,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL49817196M,Never call it loving,,Dorothy Eden,1,,1968,Presses Pocket,,0,REPLACE,Édition manifestement étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.
/books/OL12654857M,Philosophies de notre temps,,Dortier J.-F.,1,9782912601070,2000,Sciences Humaines,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL30711586M,BASE ZONE,,DOUBLEBOB,1,9782390220008,2016,FREMOK,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL28873132M,Spectropolis,,Doug TenNapel,1,9781443151726,2017,"Scholastic Canada, Limited",,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL28792220M,Tommysaure,,Doug TenNapel | Helene Pilotto,2,9781443136099,2014,"Scholastic Canada, Limited",,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL25682333M,"H2G2, L'intégrale de la trilogie en cinq volumes",,Douglas Adams,1,9782207261880,2010,Denoël,Fiction | Science-fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL8839455M,Le guide galactique,,Douglas Adams,1,9782070415687,2000,Denoel,Fiction | Science-fiction,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL12628839M,La Science de la première personne,,Douglas Edison Harding,1,9782850769511,1998,Dervy,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL20216660M,La société au Moyen-Age,,Douglas M. Gray,1,9780889020979,1979,Fitzhenry & Whiteside,Jeunesse,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12623540M,Les vins du siecle,,Dovaz Michel,1,9782843231605,1999,Assouline,Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL27080490M,L'elficologue,,"Dubois, Pierre",1,9782840550822,1996,Delcourt,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL27080489M,Le croquemitaine d'écume,,"Dubois, Pierre",1,9782840551362,1997,Delcourt,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12849857M,"Magistri Petri de Ybernia. Expositio et quaestiones in Aristotelis Librum de longitudine et brevitate vitae. (ex. Cod. Vat. lat. 825, ff. 92r-102r).",,Dunne M.,1,9789068314878,1994,Peeters,,0,REPLACE,Édition manifestement étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.
/books/OL12636909M,1795,Pour une République sans Révolution,Dupuy Morabito M,1,9782868471932,1997,Presses Universitaires de Rennes 2 (PUR),Histoire | Politique,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12628128M,"Archives d'Algérie, 1830-1960",,Durand-Evrard /Martini,1,9782850258718,2003,Hazan,Histoire | Politique,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12638782M,Europe de l'extrême droite,,Duranton Cabrol,1,9782870274040,1997,Editions Complexe,Politique,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL24553660M,Livres qui s'imposent,"vie chrétienne, vie sociale, vie civique","Duval, Frédéric",1,,1913,Beauchesne,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12624613M,Bleu Zinzolin Et Autres Bleus. Zigzart,,E. Amzallag-Auge,1,9782844261472,2003,"Centre Georges Pompidou Service Commercial,France",Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12624614M,Peaux Tissus Et Bouts De Ficelles.Zigzart,,E. Amzallag-Auge,1,9782844261489,2003,"Centre Georges Pompidou Service Commercial,France",Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23357681M,Voyage dans le Laos.,,E. Aymonier,1,,1895,E. Leroux,Biographie | Histoire | Voyage,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23416640M,matérialisme et la science,,E. Caro,1,,1890,Hachette,Philosophie | Sciences,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23381241M,philosophie de Goethe.,,E. Caro,1,,1866,Hachette,Philosophie,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12636293M,Conversations avec Antoine Vitez,,E. Copfermann,1,9782867447068,1999,P.O.L.,Biographie | Histoire,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL24927344M,Méthode statistique,,E. Morice,1,,1954,Impr. Nationale,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL12653794M,La Madone libertaire,Enquête au musée du Louvre et au-delà,Edith Vallée,1,9782911416705,2002,Imago,Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL27069948M,Le chant des baleines,,Edmond Baudoin,1,9782800136769,2005,Dupuis,BD et romans graphiques,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23428515M,Causeries sur l'art et la curiosité,,Edmond Bonnaffé,1,,1878,A. Quantin,Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL14019090M,Les amateurs de l'ancienne France,Le surintendant Foucquet.,Edmond Bonnaffé,1,,1882,J. Rouam,Arts,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL23311665M,origines de la science sociale.,"Frédéric Le Play, sa méthode et sa doctrine.",Edmond Bouchié de Belle,1,,1907,Bureaux de la Science Sociale,Sciences sociales,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL21439011M,La nouvelle peinture,à propos du groupe d'artistes qui expose dans les galeries Durand-Ruel (1876),Edmond Duranty,1,,1946,Libraire Floury,,0,KEEP_CORE,Ouvrage francophone cohérent ; édition et métadonnées compatibles avec le corpus FR.
/books/OL19675696M,Critique de l'anthropologie.,,Edmund Ronald Leach,1,,1968,Presses universitaires de France,,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL5506716M,Les Systèmes politiques des hautes terres de Birmanie,analyse des structures sociales kachin,Edmund Ronald Leach,1,,1972,F. Maspero,Politique,0,KEEP_TRANSLATION,Traduction ou édition française identifiable d'une œuvre d'un auteur non francophone.
/books/OL13427973M,Anna Livia Plurabelle,,Edna O’Brien | James Joyce,2,9788806140373,1996,[Giulio Einaudi Editore],,0,REPLACE,Édition manifestement étrangère ou langue principale non française ; notice à remplacer dans le corpus FR.
