source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL49264M,Organic chemicals,an environmental perspective,Alasdair H. Neilson,1,9781566703765,2000,Lewis Publishers,Sciences,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12773722M,Management Andragogics 2,Zurich Living Case,Albert Stähli,1,9783540289739,2005,Springer,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL13183715M,Power and Social Structure,Essays in Honor of Wlodzimierz Wesolowski,Aleksandra Jasinska-Kania,1,9788323501282,1999,Wydawnictwa Uniwersytetu Warszawskiego,Biographie | Sciences sociales,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL22684936M,Teaching social science in schools,NCERT's new textbook initiative,Alex M. George,1,9788178299044,2009,SAGE Publications,Sciences sociales,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL17932821M,Mediating the divine,prophecy and revelation in the Dead Sea scrolls and Second Temple Judaism,Alex P. Jassen,1,9789004158429,2007,Brill,Histoire,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL49649109M,The Science Of Folklore,,Alexander Haggerty Krappe,1,,1962,"Methuen & Co., Ltd.",,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12775486M,Neural Networks Theory,,Alexander I. Galushkin,1,9783540481249,2007,Springer,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL22556642M,Integrated design and simulation of chemical processes,,Alexandre C. Dimian,1,9780444829962,2003,Elsevier,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12674016M,"Private Households & Public Policies in 3Rd-5Th Century Jewish Palestine (Texts and Studies in Ancient Judaism, 90)",,Alexei Sivertsev,1,9783161477805,2002,Paul Mohr Verlag,Histoire | Politique,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10504279M,A Way to Prevent War,,Allan L. Benson,1,9780543925787,2001,Adamant Media Corporation,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10080954M,America,Pathways to the Present,Allan M. Winkler | Elisabeth Israels Perry | Andrew R. L. Cayton | Linda Reed,4,9780131281813,2005,Pearson Prentice Hall,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
