source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL22729824M,Singing opera in Germany,a practical guide,Marita Knobel | Brigitte Steinert,2,9783761816738,2005,Bärenreiter,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10573786M,Boston,The Place And The People,Mark Antony De Wolfe Howe,1,9780548293058,2007,"Kessinger Publishing, LLC",Sciences sociales,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12805038M,Variation and change in the lexicon. A corpus-based analysis of adjectives in English ending in -ic and -ical (Language and Computers 63) (Language & Computers),,Mark Kaunisto,1,9789042022331,2007,Editions Rodopi BV.,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL22650240M,Implementing distributed systems with Java and CORBA,,Markus Aleksy,1,9783540241737,2005,Springer,Technologie,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12674161M,Prayers of Jewish Women,Studies of Patterns of Prayer in the Second Temple Period (Wissenschaftliche Untersuchungen Zum Neuen Testament),Markus Mcdowell,1,9783161488504,2006,Mohr Siebeck,Histoire,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12764783M,A Theological Journey Into Narnia,"An Analysis of the Message Beneath the Text of ""The Lion, the Witch and the Wardrobe"" by C.S. Lewis",Markus Mueling,1,9783525604236,2005,Vandenhoeck & Ruprecht,Religion,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12808142M,The Rhythm of Strategy,A Corporate Biography of the Salim Group of Indonesia (ICAS Publications Series),Marleen Dieleman,1,9789053560334,2008,Amsterdam University Press,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL22282506M,The age of television,,Martin Esslin,1,9780716713371,1982,Freeman,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL8195946M,White House Horrors,,Martin H. Greenberg,1,9780886776596,1996,DAW,Fiction,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL1541562M,Doing physics,how physicists take hold of the world,Martin H. Krieger,1,9780253331236,1992,Indiana University Press,Philosophie | Sciences,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10460230M,Government in America,"People, Politics, and Policy",Martin P. Wattenberg | George C. Edwards III | Robert L. Lineberry,3,9780321219329,2003,Addison-Wesley,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10074950M,Water and Air (Concepts and Challenges),,Martin Schachter | Alan Winkler | Stanley Wolfe | Leonard Bernstein,4,9780130242013,2004,Globe Fearon Co,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL12808304M,The Reform of Bismarckian Pension Systems,"A Comparison of Pension Politics in Austria, France, Germany, Italy and Sweden (Amsterdam University Press - Changing Welfare States Series)",Martin Schludi,1,9789053567401,2005,Amsterdam University Press,,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL341667M,Hwange,elephant country.,"Martin, David",1,9780797416673,1996,African Pub. Group,Voyage,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL528323M,Victoria falls,Mosi-oa-Tunya.,"Martin, David",1,9781779011367,1996,African Pub. Group,Histoire | Voyage,0,KEEP_CORE,"Ouvrage anglophone cohérent ; langue, édition et métadonnées compatibles avec le corpus EN."
/books/OL10471267M,Compassion Reconsidered,,"Martin, Ph.D. Levine | Martin Levine",2,9780533132935,2000,Vantage Pr,Sciences sociales,0,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer."
/books/OL10074369M,Basic Math (Prentice Hall Interactive Math),,Martin-Gay | Martingay,2,9780130194084,1999,Prentice Hall College Div,,0,REVIEW,"Notice plausible mais langue, responsabilité bibliographique, édition ou qualité des métadonnées reste à confirmer."
