source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason
/books/OL44733103M,Brooklyn quesadillas,,Antony Huchette,1,9782360810598,2013,Cornélius,,0,,
/books/OL62434404M,Un atlas de l'impossible,,Anuradha Roy | Arundhati Roy,2,9782330136116,2020,Actes Sud,Fiction | Histoire | Romance,0,,
/books/OL19435542M,L' oiseau a miel,,April Pulley Sayre,1,9782211058209,1997,,Jeunesse,0,,
/books/OL12630946M,Un violoncelle sur le toit du monde,,Ariane Wilson,1,9782856168424,2002,Presses de la Renaissance,Voyage,0,,
/books/OL20063663M,Morale et politique,,Aristotle,1,,1965,Presses universitaires de France,,0,,
/books/OL23457485M,Un siècle d'art: notes sur la peinture française à l'Exposition centennale des beauxarts ...,,Armand Pierre Marie Dayot,1,,1890,Plon,Arts,0,,
/books/OL5096972M,"Afrique arabe, Afrique noire",,Arnold J. Toynbee,1,,1972,Sindbad,Voyage,0,,
/books/OL8837723M,Guerre et Civilisation,,Arnold J. Toynbee,1,9782070350117,1962,Gallimard,Histoire | Philosophie,0,,
/books/OL22210754M,La civilisation à l'épreuve,,Arnold J. Toynbee,1,,1951,Gallimard,Histoire | Philosophie,0,,
/books/OL22210866M,Survivre,7 questions sur le futur,Arnold J. Toynbee,1,,1971,Gérard,Philosophie,0,,
/books/OL30128936M,L'Histoire,,Arnold J. Toynbee | D.C Somervell,2,9782800302508,1978,Elsevier Sequoia,Histoire | Philosophie,0,,
/books/OL16841488M,Choisis la vie,un dialogue,Arnold J. Toynbee | Daisaku Ikéda,2,9782226011640,1981,A. Michel,Philosophie,0,,
/books/OL12652858M,Art(s) et fiction,,Arrouye Bessiere,1,9782910381936,1997,Presses Universitaires de Vincennes (PUV),Fiction,0,,
/books/OL8841471M,Coffret maus 2 volumes,,Art Spiegelman,1,9782080666772,1992,Flammarion,BD et romans graphiques | Biographie | Fiction | Histoire,0,,
/books/OL35719419M,Jacques et la boîte,,Art Spiegelman,1,9782211214933,2014,École des loisirs,Fiction | Science-fiction,0,,
/books/OL26628991M,Basile au secours de Ted,,Ashley Spires,1,9781443103756,2010,Editions Scholastic,BD et romans graphiques | Fiction,0,,
/books/OL26586527M,Basile et Gordy le genie,,Ashley Spires,1,9781443120449,2012,Editions Scholastic,Jeunesse,0,,
/books/OL12631898M,No woman no cry,,Asse Gueye,1,9782858026951,1990,L'Harmattan,Fiction,0,,
/books/OL571242M,Le blanc de l'Algérie,récit,"Assia Djebar | Djebar, Assia",2,9782226084576,1995,A. Michel,Fiction | Histoire,0,,
/books/OL22220229M,La transformation du pouvoir au Québec : le citoyen et les appareils,actes,Association canadienne des sociologues et anthropologues de langue française. Colloque,1,9782890350137,1980,A. Saint-Martin,,0,,
/books/OL22863809M,Constitution de l'Association canadienne pour l'étude et la diffusion des sciences sociales,inauguré jan. 1892.,Association canadienne pour l'étude et la diffusion des sciences sociales.,1,9780665010040,1892,Sine nomine,,0,,
/books/OL18093086M,L' inégalité sociale et les mécanismes de pouvoir,4e Colloque de l'Association d'économie politique,Association d'économie politique. Colloque.,1,9782760503854,1985,Presses de l'Université du Québec,,0,,
/books/OL20170740M,Culture technique et formation,actes du colloque organisé par l'AECSE 17 - 18 décembre 1987,Association des enseignants-chercheurs en sciences de l'éducation. Colloque,1,9782864803867,1991,Presses universitaires de Nancy,,0,,
/books/OL23233213M,"The painting of France, since the French revolution.","M.H. De Young Memorial Museum. San Francisco, December 1940-January 1941.",Association française d'action artistique | Association française d'action artistique.,2,,1940,The Recorder Printing and Publishing Co.,,0,,
/books/OL15538279M,L' information à l'ère bionique,"comptes rendus du 20e Congrès de l'Asted tenu au Delta Sherbrooke, Hôtel et Centre des Congrès Sherbrooke du 13 au 16 octobre 1993",Asted. Congrès,1,9782921548090,1994,Asted,,0,,
/books/OL24729354M,Air mail,,Attilio Micheluzzi,1,9782205031188,1985,Dargaud,,0,,
/books/OL22326407M,Philosophie première,"Cours de philosophie positive, leçons 1 à 45",Auguste Comte,1,9782705657307,1975,Hermann,Philosophie | Sciences | Sciences sociales,0,,
/books/OL21208950M,Sommaire appréciation de l'ensemble du passé moderne,,Auguste Comte,1,9782296016217,2006,L'Harmattan,Histoire | Philosophie,0,,
/books/OL249014M,Dictionnaire topographique du département de la Marne,comprenant les noms de lieu anciens et modernes,Auguste Longnon,1,,1891,Impr. nationale,Voyage,0,,
/books/OL23541174M,Dictionnaire des sciences politiques et sociales,,Auguste Ott,1,,1855,J.P. Migne,Politique | Sciences sociales,0,,
/books/OL22191803M,Mission Pavie Indo-Chine,Atlas,Auguste Pavie,1,,1903,A. Challamel,Voyage,0,,
/books/OL13897974M,Renoir,carnet de dessins : Renoir en Italie et en Alge rie (1881-1882),Auguste Renoir,1,,1955,Daniel Jacomet,,0,,
/books/OL12632713M,Les Lascives,,Augustin Carrache,1,9782859173869,2003,Amateur,,0,,
/books/OL6474313M,Essai sur la philosophie bouddhique.,,Augustin Chaboseau,1,,1891,G. Carré,,0,,
/books/OL19785961M,Jeux pour acteurs et non-acteurs,pratique du théâtre de l'opprimé,Augusto Boal,1,9782707109996,1978,Maspero,,0,,
/books/OL12625602M,"Isis, narcisse, psyche entre lumieres et romantisme. mythe et écritures, écritures mythe. 1",,Auraix-Jonchiere/,1,9782845161467,2000,Presses Universitaires Blaise Pascal Clermont-Fer,,0,,
/books/OL30378212M,Le Repas des hyènes,,Aurélien Ducoudray | Mélanie Allag,2,9782413002116,2020,Delcourt,,0,,
/books/OL22109144M,"Merveilles de la nature vivante ou Galerie des animaux curieux, industrieux et domestiques de tous les pays","avec une description de leurs moeurs et habitudes, et 32 planches graveés contenant plus de 800 animaux de tous genres, exécutées avec le plus grand soin par les plus habiles artistes de Paris",Auteur de la Galerie industrielle.,1,9780665507267,1985,Sine nomine,Jeunesse,0,,
/books/OL21803133M,"Liber de philosophia prima, sive, Scientia divina",,Avicenna,1,9782801700846,1977,E. Peeters,,0,,
/books/OL19254116M,Le recrutement des élites poliques en Afrique subsaharienne,une sociologie du pouvoir au Gabon,Axel Eric Augé,1,9782747580809,2005,L'Harmattan,Politique,0,,
/books/OL32770421M,Otomen,,Aya Kanno,1,9782756021171,2010,Delcourt,,0,,
/books/OL12642372M,Les Grands Décors français du XVIIe au XVIIIe siècles,,B. Pons,1,9782878440232,1999,Editions Faton,Histoire,0,,
/books/OL13894268M,Le visiteur du soir et autres histoires.,,B. Traven,1,,1966,Stock,Fiction,0,,
/books/OL16355116M,Annales dramatiques,"ou, Dictionnaire général des théâtres ...",Babault,1,,1808,"Impr. de Hénée, chez Babault",Histoire,0,,
/books/OL12628822M,"Fondements de la spiritualité naturelle, tome 1",,Bahrâm Elâhi,1,9782850768606,1997,Dervy,,0,,
/books/OL31501772M,Cette chanson que la télé assassine,,Baptiste Vignol,1,,2001,Christian Pirot,Musique,0,,
/books/OL22151232M,Coup d'oeil sur ... les symboles du Canada,La feuille d'érable,Barb McDermott,1,9782893109381,2003,Les Éditions de la Chenelière inc.,Jeunesse,0,,
/books/OL12454775M,"Tu Ne Dors Pas, Petit Ours? / Can't You Sleep, Little Bear?",,Barbara Firth | Martin Waddell | Virginia Miller,3,9782211079020,1999,l'ecole des loisirs,Fiction | Jeunesse | Musique,0,,
/books/OL23541876M,Histoire des progrès des sciences naturelles depuis 1789 jusqu'à ce jour ...,,Baron Georges Cuvier,1,,1828,N. Delangle,Histoire | Sciences,0,,
